,PLN-MM/YY,Sales_Doc.,Item,V,Loaded_line,New_Plan,Sold_to_party,Country_Key,Destination,Material,CUST_THICKNESS,CUST_WIDTH,KS_GRADE01,ZINC01,Remain_GRF,Destination.1,Creation,CBE$,BM$,Demanded_Month,Plan_Month,order_item_type
14302,202504,30097054,60,3009705460,GI,2025 April,شركة الشرق لتشغيل المعادن,Egypt,Local,GCCF,0.7,1250.0,DX51D,275,20.0,Service Center,EXW,903.0,907.0,Apr,Apr,Small Item
14303,202504,30097054,70,3009705470,GI,2025 April,شركة الشرق لتشغيل المعادن,Egypt,Local,GCCF,0.8,1250.0,DX51D,275,20.0,Service Center,EXW,,887.0,Apr,Apr,Small Item
14304,202504,30097054,80,3009705480,GI,2025 April,شركة الشرق لتشغيل المعادن,Egypt,Local,GCCF,1.0,1250.0,DX51D,275,20.0,Service Center,EXW,840.0,843.0,Apr,Apr,Small Item
14305,202504,30097054,110,30097054110,GI,2025 April,شركة الشرق لتشغيل المعادن,Egypt,Local,GCCF,1.2,1250.0,DX51D,275,20.0,Service Center,EXW,838.0,841.0,Apr,Apr,Small Item
14306,202504,30097054,120,30097054120,GI,2025 April,شركة الشرق لتشغيل المعادن,Egypt,Local,GCCF,0.7,1250.0,DX51D,330,20.0,Service Center,EXW,940.0,944.0,Apr,Apr,Small Item
14307,202504,30097054,130,30097054130,GI,2025 April,شركة الشرق لتشغيل المعادن,Egypt,Local,GCCF,0.8,1250.0,DX51D,330,20.0,Service Center,EXW,914.0,918.0,Apr,Apr,Small Item
14308,202504,30097054,140,30097054140,GI,2025 April,شركة الشرق لتشغيل المعادن,Egypt,Local,GCCF,1.0,1250.0,DX51D,330,20.0,Service Center,EXW,879.0,883.0,Apr,Apr,Small Item
14309,202504,30097054,150,30097054150,GI,2025 April,شركة الشرق لتشغيل المعادن,Egypt,Local,GCCF,1.2,1250.0,DX51D,330,20.0,Service Center,EXW,857.0,861.0,Apr,Apr,Small Item
14310,202504,30097054,220,30097054220,GI,2025 April,شركة الشرق لتشغيل المعادن,Egypt,Local,GHCF,2.5,1250.0,DX51D,60,20.0,Service Center,EXW,715.0,718.0,Apr,Apr,Small Item
14311,202504,30097054,230,30097054230,GI,2025 April,شركة الشرق لتشغيل المعادن,Egypt,Local,GHCF,3.0,1250.0,DX51D,60,30.0,Service Center,EXW,713.0,716.0,Apr,Apr,Small Item
14312,202502,30093263,30,3009326330,GI,2025 April,عمر علاء حمدي محمد,Egypt,Local,GCCF,1.2,1250.0,DX51D,275,20.32,Service Center,EXW,811.0,815.0,Feb,Apr,Small Item
14313,202502,30097493,10,3009749310,GI,2025 April,صناعة وسائل النقل ام سى فى,Egypt,Local,GCNF,0.8,900.0,DX51D,220,16.623,High Tech industries,CPT,884.0,887.0,Feb,Apr,Small Item
14314,202504,35006521,10,3500652110,CR,2025 April,FerroMac Europe BV,Poland,Export,CRCF,1.0,1250.0,DC01,,100.0,Europe,CFR,675.0,675.0,Apr,Apr,Medium Item
14315,202504,35006521,30,3500652130,CR,2025 April,FerroMac Europe BV,Poland,Export,CRCF,2.0,1250.0,DC01,,50.0,Europe,CFR,675.0,675.0,Apr,Apr,Medium Item
14316,202503,30097690,10,3009769010,GI,2025 April,الدلتا المصريه,Egypt,Local,GCCF,1.0,1250.0,DX53D,80,150.0,Corporate,,776.0,780.0,Mar,Apr,Medium Item
14317,202503,30097690,20,3009769020,GI,2025 April,الدلتا المصريه,Egypt,Local,GCCF,1.2,1250.0,DX53D,80,50.0,Corporate,CPT,772.0,775.0,Mar,Apr,Medium Item
14318,202504,30099378,10,3009937810,GI,2025 April,باور ماركت,Egypt,Local,GCCF,1.4,1250.0,DX53D,275,120.0,Corporate,CPT,846.0,850.0,Apr,Apr,Medium Item
14319,202504,30099551,10,3009955110,GI,2025 April,مؤسسة خضر تراست للتكييف,Egypt,Local,GCCF,,1250.0,DX51D,275,30.0,Corporate,CPT,919.0,923.0,Apr,Apr,Small Item
14320,202504,30099551,20,3009955120,GI,2025 April,مؤسسة خضر تراست للتكييف,Egypt,Local,GCCF,0.8,1250.0,,275,30.0,Corporate,CPT,900.0,903.0,Apr,Apr,Small Item
14321,202504,30099551,30,3009955130,GI,2025 April,مؤسسة خضر تراست للتكييف,Egypt,Local,GCCF,1.0,1250.0,DX51D,275,30.0,Corporate,CPT,871.0,874.0,Apr,Apr,Small Item
14322,202504,30099551,40,3009955140,GI,2025 April,مؤسسة خضر تراست للتكييف,Egypt,Local,GCCF,1.2,1250.0,DX51D,275,30.0,Corporate,CPT,853.0,856.0,Apr,Apr,Small Item
14323,202505,30099253,10,3009925310,CR,2025 April,شركة اليكترولكس مصر,Egypt,Local,CRSF,0.6,940.0,DC05,,7.0,Large Corporate,CPT,747.0,750.0,May,Apr,Small Item
14324,202505,30099253,20,3009925320,CR,2025 April,شركة اليكترولكس مصر,Egypt,Local,CRSF,0.7,919.0,DC05,,25.0,Large Corporate,CPT,747.0,750.0,May,Apr,Small Item
14325,202503,30099251,10,3009925110,CR,2025 April,المالكي ستيل,Egypt,Local,CRSF,1.0,1250.0,DC01,,5.8,Service Center,EXW,700.0,703.0,Mar,Apr,Small Item
14326,202504,30097031,30,3009703130,GI,2025 April,الهندسیة لتشكیل المعادن,Egypt,Local,GHCF,1.5,1000.0,DX51D,60,20.0,Service Center,EXW,734.0,736.0,Apr,Apr,Small Item
14327,202504,30097031,40,3009703140,GI,2025 April,الهندسیة لتشكیل المعادن,Egypt,Local,GHCF,1.5,1250.0,DX51D,60,20.0,Service Center,EXW,723.0,725.0,Apr,Apr,Small Item
14328,202504,30097031,50,3009703150,GI,2025 April,الهندسیة لتشكیل المعادن,Egypt,Local,GHCF,2.0,1000.0,DX51D,60,20.0,Service Center,EXW,728.0,731.0,Apr,Apr,Small Item
14329,202504,30097031,60,3009703160,GI,2025 April,الهندسیة لتشكیل المعادن,Egypt,Local,GHCF,,1250.0,DX51D,60,40.0,Service Center,EXW,717.0,720.0,Apr,Apr,Small Item
14330,202504,30097031,70,3009703170,GI,2025 April,الهندسیة لتشكیل المعادن,Egypt,Local,GHCF,2.5,1000.0,DX51D,60,20.0,Service Center,EXW,726.0,729.0,Apr,Apr,Small Item
14331,202504,30097031,80,3009703180,GI,2025 April,الهندسیة لتشكیل المعادن,Egypt,Local,GHCF,2.5,1250.0,DX51D,60,20.0,Service Center,EXW,715.0,718.0,Apr,Apr,Small Item
14332,202504,30097031,90,3009703190,GI,2025 April,الهندسیة لتشكیل المعادن,Egypt,Local,GHCF,3.0,1000.0,DX51D,60,20.0,Service Center,EXW,724.0,727.0,Apr,Apr,Small Item
14333,202504,30097031,100,30097031100,GI,2025 April,الهندسیة لتشكیل المعادن,Egypt,Local,GHCF,3.0,1250.0,DX51D,60,20.0,Service Center,EXW,713.0,716.0,Apr,Apr,Small Item
14334,202504,30097031,110,30097031110,GI,2025 April,الهندسیة لتشكیل المعادن,Egypt,Local,GCCF,0.7,1250.0,DX51D,275,60.0,Service Center,EXW,903.0,907.0,Apr,Apr,Medium Item
14335,202504,30097031,120,30097031120,GI,2025 April,الهندسیة لتشكیل المعادن,Egypt,Local,GCCF,0.8,1250.0,DX51D,275,50.0,Service Center,EXW,884.0,887.0,Apr,Apr,Medium Item
14336,202504,30097031,130,30097031130,GI,2025 April,الهندسیة لتشكیل المعادن,Egypt,Local,GCCF,1.0,1250.0,DX51D,275,30.0,Service Center,EXW,855.0,859.0,Apr,Apr,Small Item
14337,202504,30097031,140,30097031140,GI,2025 April,الهندسیة لتشكیل المعادن,Egypt,Local,GCCF,1.2,1250.0,DX51D,275,40.0,Service Center,EXW,838.0,841.0,Apr,Apr,Small Item
14338,202504,30097031,150,30097031150,GI,2025 April,الهندسیة لتشكیل المعادن,Egypt,Local,GHCF,1.5,1250.0,DX51D,275,100.0,Service Center,EXW,822.0,,Apr,Apr,Medium Item
14339,202504,30097031,160,30097031160,GI,2025 April,الهندسیة لتشكیل المعادن,Egypt,Local,GHCF,2.0,1250.0,DX51D,275,60.0,Service Center,,790.0,793.0,Apr,Apr,Medium Item
14340,202504,30097031,170,30097031170,GI,2025 April,الهندسیة لتشكیل المعادن,Egypt,Local,GHCF,2.5,1250.0,DX51D,275,40.0,Service Center,EXW,779.0,782.0,Apr,Apr,Small Item
14341,202504,30097031,180,30097031180,GI,2025 April,الهندسیة لتشكیل المعادن,Egypt,Local,GHCF,3.0,1250.0,DX51D,275,20.0,Service Center,EXW,772.0,775.0,Apr,Apr,Small Item
14342,202504,30097031,190,30097031190,GI,2025 April,الهندسیة لتشكیل المعادن,Egypt,Local,GCCF,0.7,1250.0,DX51D,330,20.0,Service Center,EXW,943.0,946.0,Apr,Apr,Small Item
14343,202504,30097031,200,30097031200,GI,2025 April,الهندسیة لتشكیل المعادن,Egypt,Local,GCCF,0.8,1250.0,DX51D,330,20.0,Service Center,EXW,916.0,920.0,Apr,Apr,Small Item
14344,202504,30097031,210,30097031210,GI,2025 April,الهندسیة لتشكیل المعادن,Egypt,Local,GCCF,1.0,1250.0,DX51D,330,20.0,Service Center,EXW,881.0,885.0,Apr,Apr,Small Item
14345,202504,30097031,220,30097031220,GI,2025 April,الهندسیة لتشكیل المعادن,Egypt,Local,GCCF,1.2,1250.0,DX51D,330,20.0,Service Center,EXW,860.0,863.0,Apr,Apr,Small Item
14346,202504,30097031,240,30097031240,GI,2025 April,الهندسیة لتشكیل المعادن,Egypt,Local,GHCF,1.5,1250.0,DX51D,330,40.0,Service Center,EXW,241.0,242.0,Apr,Apr,Small Item
14347,202503,30099280,10,3009928010,HP,2025 April,كاما لتشغیل للمعادن,Egypt,Local,HPCF,2.0,1250.0,DD11,,40.0,KAMA Service Center,EXW,613.0,615.0,Mar,Apr,Small Item
14348,202503,35006462,40,3500646240,CR,2025 April,FILO d.o.o.,Slovenia,Export,CRRF,0.4,55.8,DC04,,50.0,Europe,CIF,,757.0,Mar,Apr,Medium Item
14349,202504,30099311,10,3009931110,GI,2025 April,طیبة للصناعات الهندسیة,Egypt,Local,GCCF,,1000.0,DX51D,275,18.0,Corporate,CPT,842.0,845.0,Apr,Apr,Small Item
14350,202505,30099315,10,3009931510,CR,2025 April,شركة العربي لصناعة الاجهزة,Egypt,Local,CRNF,1.6,724.0,DC06,,100.0,Large Corporate,EXW,758.0,761.0,May,Apr,Medium Item
14351,202504,35006478,80,3500647880,CR,2025 April,G-TECH GEARS ENGINEERING LIMITED,Kenya,Export,CRSF,,1220.0,DC01,,5.06,Africa,CFR,710.0,710.0,Apr,Apr,Small Item
14352,202504,30098891,50,3009889150,CR,2025 April,تيجر الكتريك,Egypt,Local,CRRF,1.5,365.0,,,34.0,High Tech industries,CPT,697.0,700.0,Apr,Apr,Small Item
14353,202504,30096901,10,3009690110,GI,2025 April,عمر علاء حمدي محمد,Egypt,Local,GCCF,0.7,1250.0,DX51D,275,20.0,Service Center,EXW,,907.0,Apr,Apr,Small Item
14354,202504,30096901,30,3009690130,GI,2025 April,عمر علاء حمدي محمد,Egypt,Local,GCCF,1.0,1250.0,DX51D,275,20.0,Service Center,EXW,855.0,859.0,Apr,Apr,Small Item
14355,202504,30096901,40,3009690140,GI,2025 April,عمر علاء حمدي محمد,Egypt,Local,GCCF,1.2,,DX51D,275,20.0,Service Center,EXW,838.0,841.0,Apr,Apr,Small Item
14356,202504,30096901,20,3009690120,GI,2025 April,عمر علاء حمدي محمد,Egypt,Local,GCCF,0.8,1250.0,DX51D,275,20.0,Service Center,EXW,884.0,887.0,Apr,Apr,Small Item
14357,202505,30099410,10,3009941010,GI,2025 April,العالمیة لصناعات التكییف,Egypt,Local,GCCF,0.5,1000.0,DX51D,60,40.0,Large Corporate,CPT,768.0,771.0,May,Apr,Small Item
14358,202504,30099412,30,3009941230,CR,2025 April,العالمیة لصناعات التكییف,Egypt,Local,CRCF,0.6,1300.0,DC04EK,,20.0,Large Corporate,CPT,674.0,676.0,Apr,Apr,Small Item
14359,202503,30099570,10,3009957010,PP,2025 April,وادي النيل,Egypt,Local,POGF,0.5,1250.0,DX51D,120,7.0,Projects,EXW,1053.0,1057.0,Mar,Apr,Small Item
14360,202505,35006560,30,3500656030,CR,2025 April,Primex Steel Trading GMBH,Bulgaria,Export,CRCF,0.8,1250.0,DC01,,100.0,Europe,CFR,700.0,700.0,May,Apr,Medium Item
14361,202504,30099422,10,3009942210,GI,2025 April,تكنو ماستر للصناعات المعدنيه تكنو م,Egypt,Local,GCSF,0.5,1250.0,DX51D,60,50.63,Corporate,EXW,774.0,777.0,Apr,Apr,Medium Item
14362,202504,30099422,20,3009942220,GI,2025 April,تكنو ماستر للصناعات المعدنيه تكنو م,Egypt,,GCSF,0.5,1250.0,DX51D,60,50.0,Corporate,EXW,774.0,777.0,Apr,Apr,Medium Item
14363,202504,35006549,50,3500654950,GI,2025 April,ASL LIMITED,Kenya,Export,GHSF,2.0,1220.0,DX51D,120,15.0,Africa,CFR,1000.0,1000.0,Apr,Apr,Small Item
14364,202502,30097683,30,3009768330,CR,2025 April,اتلانتك الهندسيه لتكنولوجيا,Egypt,Local,CRSF,0.5,1056.0,DC01,,47.76,High Tech industries,CPT,757.0,760.0,Feb,Apr,Small Item
14365,202502,30097683,10,3009768310,CR,2025 April,اتلانتك الهندسيه لتكنولوجيا,Egypt,Local,CRSF,0.5,980.0,DC01,,16.035,High Tech industries,CPT,,760.0,Feb,Apr,Small Item
14366,202503,30099571,10,3009957110,PP,2025 April,الصفا للبلاستيك,Egypt,Local,POGF,0.5,1250.0,DX51D,180,15.0,Projects,EXW,1096.0,1101.0,Mar,Apr,Small Item
14367,202503,30099436,10,3009943610,CR,2025 April,شركة انكو للصناعات الكهربائيه والإل,Egypt,Local,CRSF,2.0,1250.0,DC03,,30.0,Stocking and Distrib,CPT,763.0,766.0,Mar,Apr,Small Item
14368,202503,30099436,20,3009943620,CR,2025 April,شركة انكو للصناعات الكهربائيه والإل,Egypt,Local,CRSF,,1250.0,DC03,,20.0,Stocking and Distrib,CPT,763.0,766.0,Mar,Apr,Small Item
14369,202503,30099436,30,3009943630,CR,2025 April,شركة انكو للصناعات الكهربائيه والإل,Egypt,Local,CRSF,1.0,1000.0,DC03,,20.0,Stocking and Distrib,CPT,763.0,766.0,Mar,Apr,Small Item
14370,202503,35006439,20,3500643920,GI,2025 April,CARIBBEAN STEEL TRADING LLC,Puerto Rico,Export,GCRF,1.32,,S220GD,180,266.28,South America,CIF,910.0,910.0,Mar,Apr,Large Item
14371,202503,35006439,30,3500643930,GI,2025 April,CARIBBEAN STEEL TRADING LLC,Puerto Rico,Export,GCRF,1.32,199.0,S220GD,180,150.0,South America,CIF,910.0,910.0,Mar,Apr,Medium Item
14372,202503,35006439,10,3500643910,GI,2025 April,CARIBBEAN STEEL TRADING LLC,Puerto Rico,Export,GCRF,1.32,50.0,S220GD,180,25.0,South America,CIF,910.0,910.0,Mar,Apr,Small Item
14373,202503,30098612,10,3009861210,GI,2025 April,المحمدية,Egypt,Local,GHCF,1.5,1250.0,DX51D,60,20.0,Service Center,EXW,706.0,709.0,Mar,Apr,Small Item
14374,202503,30098612,20,3009861220,GI,2025 April,المحمدية,Egypt,Local,GHCF,2.0,1250.0,DX51D,60,59.83,Service Center,EXW,702.0,705.0,Mar,Apr,Medium Item
14375,202502,30093366,140,30093366140,PP,2025 April,ستى ستيل للتجارة و التوريدات,Egypt,Local,POCF,0.4,,DX51D,120,67.16,Service Center,EXW,,,Feb,Apr,Medium Item
14376,202502,30093366,10,3009336610,PP,2025 April,ستى ستيل للتجارة و التوريدات,Egypt,Local,POCF,0.7,1250.0,DX51D,120,50.0,Service Center,EXW,868.0,872.0,Feb,Apr,Medium Item
14377,202502,30093366,20,3009336620,PP,2025 April,ستى ستيل للتجارة و التوريدات,Egypt,Local,POCF,0.7,1250.0,DX51D,180,50.0,Service Center,EXW,,907.0,Feb,Apr,Medium Item
14378,202502,30093366,60,3009336660,PP,2025 April,ستى ستيل للتجارة و التوريدات,Egypt,Local,POCF,,1250.0,DX51D,180,60.0,Service Center,EXW,903.0,907.0,Feb,Apr,Medium Item
14379,202502,30093366,80,3009336680,PP,2025 April,ستى ستيل للتجارة و التوريدات,Egypt,Local,POCF,0.5,1250.0,DX51D,120,100.0,Service Center,EXW,921.0,924.0,Feb,Apr,Medium Item
14380,202502,30093366,100,30093366100,PP,2025 April,ستى ستيل للتجارة و التوريدات,Egypt,Local,POCF,0.5,1250.0,,180,50.0,Service Center,EXW,973.0,977.0,Feb,Apr,Medium Item
14381,202502,30093366,70,3009336670,PP,2025 April,ستى ستيل للتجارة و التوريدات,Egypt,Local,POCF,0.5,1250.0,DX51D,120,50.0,Service Center,EXW,921.0,924.0,Feb,Apr,Medium Item
14382,202502,30093366,90,3009336690,PP,2025 April,ستى ستيل للتجارة و التوريدات,Egypt,Local,POCF,0.5,1250.0,DX51D,120,29.76,Service Center,EXW,921.0,924.0,Feb,Apr,Small Item
14383,202502,30093366,120,30093366120,PP,2025 April,ستى ستيل للتجارة و التوريدات,Egypt,Local,POCF,0.5,,DX51D,180,50.0,Service Center,EXW,973.0,977.0,Feb,Apr,Medium Item
14384,202502,30093366,160,30093366160,PP,2025 April,ستى ستيل للتجارة و التوريدات,Egypt,,POCF,0.4,,DX51D,180,82.78,Service Center,EXW,1048.0,1052.0,Feb,Apr,Medium Item
14385,202502,30093366,200,30093366200,PP,2025 April,ستى ستيل للتجارة و التوريدات,Egypt,Local,POCF,0.5,1250.0,DX51D,120,50.0,Service Center,EXW,921.0,924.0,Feb,Apr,Medium Item
14386,202502,30093366,150,30093366150,PP,2025 April,ستى ستيل للتجارة و التوريدات,Egypt,Local,POCF,0.4,1250.0,DX51D,180,100.0,Service Center,EXW,1037.0,1041.0,Feb,Apr,Medium Item
14387,202502,30093366,110,30093366110,PP,2025 April,ستى ستيل للتجارة و التوريدات,Egypt,Local,POCF,0.5,1250.0,DX51D,180,150.0,Service Center,EXW,973.0,977.0,Feb,Apr,Medium Item
14388,202502,30093366,210,30093366210,PP,2025 April,ستى ستيل للتجارة و التوريدات,Egypt,Local,POCF,0.5,1250.0,DX51D,60,40.0,Service Center,EXW,912.0,916.0,Feb,Apr,Small Item
14389,202502,30094683,30,3009468330,GI,2025 April,شركه الزامل للمبانى الحديديه مصر,Egypt,Local,GHRF,2.0,390.0,S350GD,275,150.0,Large Corporate,CPT,807.0,810.0,Feb,Apr,Medium Item
14390,202504,30096971,30,3009697130,GI,2025 April,مصطفي بدوي جروب للتجارة والتوزيع,Egypt,Local,GCCF,1.0,1250.0,DX51D,275,20.0,Service Center,EXW,855.0,859.0,Apr,Apr,Small Item
14391,202504,30096971,40,3009697140,GI,2025 April,مصطفي بدوي جروب للتجارة والتوزيع,Egypt,Local,GCCF,1.2,1250.0,DX51D,275,20.0,Service Center,EXW,838.0,841.0,Apr,Apr,Small Item
14392,202504,30096971,10,3009697110,GI,2025 April,مصطفي بدوي جروب للتجارة والتوزيع,Egypt,Local,GCCF,,1250.0,DX51D,275,20.0,Service Center,EXW,903.0,907.0,Apr,Apr,Small Item
